iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,19,1344.42,19,1344.42,2,3,33,269.884,1,1,4.2,1,1,1,1,4.2
1,17,1213.03,17,1213.03,2,3,33,269.749,1,1,7.08,1,1,1,1,7.08
2,16,1181.15,16,1181.15,2,2,33,269.614,1,1,9.672,1,1,1,4.2,7.08
3,15,1120.24,15,1120.24,2,3,33,269.479,1,1,12.0048,1,1,1,4.2,9.672
4,15,1120.24,15,1121.66,2,3,9,269.345,1,1,11.7043,1,1,1,4.2,9.6048
5,12,1013.85,12,1013.85,2,2,33,269.21,1,1,13.8339,1,1,1,7.08,9.6048
6,12,1013.85,12,1086.4,2,3,9,269.075,1,1,13.3505,1,1,1,7.08,9.54432
7,12,1013.85,12,1120.21,2,3,9,268.941,1,1,12.9154,1,1,1,7.08,9.48989
8,12,1013.85,12,1029.13,2,2,13,268.806,1,1,12.9239,1,1,1,7.672,9.48989
9,12,1013.85,12,1029.13,2,3,0,268.672,1,1,11.6315,1,1,1,7.672,8.5409
10,12,1013.85,12,1029.13,1,2,0,268.538,1,0.9,11.6315,1,1,1,6.9048,8.5409
11,12,1008.91,12,1008.91,2,2,33,268.403,1,0.9,13.7684,1,1,1,9.51432,8.5409
12,12,1008.91,12,1008.91,2,3,0,268.269,1,0.9,12.3915,1,1,1,9.51432,7.68681
13,12,919.974,12,919.974,2,2,33,268.135,1,0.9,14.4524,1,1,1,11.8629,7.68681
14,12,919.974,12,919.974,2,2,13,268.001,1,0.9,14.3071,1,1,1,11.9766,7.68681
15,11,897.809,11,897.809,2,2,33,267.867,1,0.9,16.1764,1,1,1,14.0789,7.68681
16,11,897.809,11,913.054,2,3,9,267.733,1,0.9,15.4588,1,1,1,14.0789,7.81813
17,11,897.809,11,913.054,2,2,9,267.599,1,0.9,14.8129,1,1,1,13.571,7.81813
18,11,897.809,11,913.054,2,1,9,267.465,1,0.9,14.2316,1,1,1.8,13.571,7.81813
19,11,897.809,11,983.745,2,3,9,267.332,1,0.9,13.7085,1,1,1.8,13.571,7.93632
20,11,897.809,11,945.353,2,2,13,267.198,1,0.9,13.6376,1,1,1.8,13.5139,7.93632
21,11,897.809,11,914.93,2,2,13,267.064,1,0.9,13.5738,1,1,1.8,13.4625,7.93632
22,11,897.809,11,914.876,3,1,13,266.931,1,0.9,13.5738,2.2,1,2.92,13.4625,7.93632
23,11,897.809,11,914.876,2,2,9,266.797,1,0.9,13.1165,2.2,1,2.92,13.0163,7.93632
24,11,897.809,11,914.876,2,2,9,266.664,1,0.9,12.7048,2.2,1,2.92,12.6147,7.93632
25,11,897.809,11,914.876,2,3,0,266.531,1,0.9,11.4343,2.2,1,2.92,12.6147,7.14268
26,11,897.809,11,930.399,2,2,9,266.397,1,0.9,11.1909,2.2,1,2.92,12.2532,7.14268
27,11,897.809,11,930.399,1,2,0,266.264,1,0.81,11.1909,2.2,1,2.92,11.0279,7.14268
28,11,897.809,11,920.907,2,2,13,266.131,1,0.81,11.3718,2.2,1,2.92,11.2251,7.14268
29,10,828.937,10,828.937,2,2,33,265.998,1,0.81,13.5346,2.2,1,2.92,13.4026,7.14268
30,10,828.937,10,828.937,3,2,13,265.865,1,0.81,13.5346,3.28,1,2.92,13.3623,7.14268
31,10,828.937,10,828.937,2,3,0,265.732,1,0.81,12.1812,3.28,1,2.92,13.3623,6.42842
32,10,828.937,10,828.937,2,2,13,265.599,1,0.81,12.263,3.28,1,2.92,13.3261,6.42842
33,10,828.937,10,828.937,2,2,13,265.466,1,0.81,12.3367,3.28,1,2.92,13.2935,6.42842
34,10,828.937,10,828.937,2,1,0,265.334,1,0.81,11.1031,3.28,1,2.628,13.2935,6.42842
35,10,828.937,10,828.937,2,2,13,265.201,1,0.81,11.2928,3.28,1,2.628,13.2641,6.42842
36,10,828.937,10,828.937,2,1,13,265.068,1,0.81,11.4635,3.28,1,3.6652,13.2641,6.42842
37,10,828.937,10,828.937,2,2,13,264.936,1,0.81,11.6171,3.28,1,3.6652,13.2377,6.42842
38,10,828.937,10,828.937,2,1,13,264.803,1,0.81,11.7554,3.28,1,4.59868,13.2377,6.42842
39,10,828.937,10,828.937,2,2,13,264.671,1,0.81,11.8799,3.28,1,4.59868,13.2139,6.42842
40,10,828.937,10,828.937,2,2,13,264.539,1,0.81,11.9919,3.28,1,4.59868,13.1926,6.42842
41,10,828.937,10,828.937,2,2,13,264.406,1,0.81,12.0927,3.28,1,4.59868,13.1733,6.42842
42,10,828.937,10,828.937,2,2,13,264.274,1,0.81,12.1834,3.28,1,4.59868,13.156,6.42842
43,10,828.937,10,828.937,3,2,13,264.142,1,0.81,12.1834,4.252,1,4.59868,13.1404,6.42842
44,10,828.937,10,828.937,2,2,13,264.01,1,0.81,12.2651,4.252,1,4.59868,13.1263,6.42842
45,10,828.937,10,828.937,2,2,13,263.878,1,0.81,12.3386,4.252,1,4.59868,13.1137,6.42842
46,10,828.937,10,828.937,2,1,13,263.746,1,0.81,12.4047,4.252,1,5.43881,13.1137,6.42842
47,10,828.937,10,828.937,2,2,13,263.614,1,0.81,12.4643,4.252,1,5.43881,13.1023,6.42842
48,10,828.937,10,828.937,2,3,0,263.482,1,0.81,11.2178,4.252,1,5.43881,13.1023,5.78557
49,10,828.937,10,828.937,3,1,13,263.351,1,0.81,11.2178,5.1268,1,6.19493,13.1023,5.78557
50,10,828.937,10,828.937,2,3,0,263.219,1,0.81,10.096,5.1268,1,6.19493,13.1023,5.20702
51,10,828.937,10,828.937,3,2,13,263.087,1,0.81,10.096,5.91412,1,6.19493,13.0921,5.20702
52,10,828.937,10,828.937,2,2,13,262.956,1,0.81,10.3864,5.91412,1,6.19493,13.0829,5.20702
