iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,13,1447.73,13,1447.73,2,1,33,258.034,1,1,4.2,1,1,4.2,1,1
1,12,1386.77,12,1386.77,0,1,33,257.905,4.2,1,4.2,1,1,7.08,1,1
2,12,1384.98,12,1384.98,2,1,33,257.776,4.2,1,7.08,1,1,9.672,1,1
3,12,1280.13,12,1280.13,2,0,33,257.647,4.2,1,9.672,1,4.2,9.672,1,1
4,12,1191.49,12,1191.49,2,1,33,257.518,4.2,1,12.0048,1,4.2,12.0048,1,1
5,12,1191.49,12,1192.22,3,3,9,257.389,4.2,1,12.0048,1.8,4.2,12.0048,1,1.8
6,11,1041.47,11,1041.47,2,1,33,257.261,4.2,1,14.1043,1.8,4.2,14.1043,1,1.8
7,11,1041.47,11,1041.47,2,0,0,257.132,4.2,1,12.6939,1.8,3.78,14.1043,1,1.8
8,11,1041.47,11,1054.92,2,1,9,257.003,4.2,1,12.3245,1.8,3.78,13.5939,1,1.8
9,11,1041.47,11,1123.27,3,1,9,256.875,4.2,1,12.3245,2.52,3.78,13.1345,1,1.8
10,11,1041.47,11,1066.68,2,3,13,256.747,4.2,1,12.392,2.52,3.78,13.1345,1,2.92
11,11,1041.47,11,1051.1,0,1,13,256.618,5.08,1,12.392,2.52,3.78,13.121,1,2.92
12,11,976.209,11,976.209,2,1,33,256.49,5.08,1,14.4528,2.52,3.78,15.1089,1,2.92
13,11,975.508,11,975.508,2,1,33,256.362,5.08,1,16.3076,2.52,3.78,16.898,1,2.92
14,10,924.317,10,924.317,0,2,33,256.233,7.872,1,16.3076,2.52,3.78,16.898,4.2,2.92
15,10,924.317,10,924.317,3,1,0,256.105,7.872,1,16.3076,2.268,3.78,15.2082,4.2,2.92
16,10,918.806,10,918.806,2,2,33,255.977,7.872,1,17.9768,2.268,3.78,15.2082,7.08,2.92
17,10,918.806,10,965.48,2,2,9,255.849,7.872,1,17.0791,2.268,3.78,15.2082,7.272,2.92
18,10,918.806,10,965.48,2,0,0,255.721,7.872,1,15.3712,2.268,3.402,15.2082,7.272,2.92
19,10,918.806,10,946.867,2,1,13,255.593,7.872,1,15.1341,2.268,3.402,14.9874,7.272,2.92
20,10,918.806,10,1034.03,2,0,9,255.466,7.872,1,14.5207,2.268,3.9618,14.9874,7.272,2.92
21,10,918.806,10,981.187,2,1,13,255.338,7.872,1,14.3686,2.268,3.9618,14.7887,7.272,2.92
22,10,918.806,10,976.617,2,2,13,255.21,7.872,1,14.2318,2.268,3.9618,14.7887,7.8448,2.92
23,10,918.806,10,986.667,2,2,9,255.083,7.872,1,13.7086,2.268,3.9618,14.7887,7.96032,2.92
24,10,918.806,10,991.658,0,1,9,254.955,7.9848,1,13.7086,2.268,3.9618,14.2098,7.96032,2.92
25,10,918.806,10,950.414,0,1,13,254.828,8.48632,1,13.7086,2.268,3.9618,14.0888,7.96032,2.92
26,10,861.846,10,861.846,2,2,33,254.7,8.48632,1,15.6377,2.268,3.9618,14.0888,10.4643,2.92
27,10,855.319,10,855.319,2,1,33,254.573,8.48632,1,17.3739,2.268,3.9618,15.9799,10.4643,2.92
28,10,855.319,10,894.45,2,0,9,254.446,8.48632,1,16.5366,2.268,4.46562,15.9799,10.4643,2.92
29,10,855.319,10,887.053,2,2,13,254.318,8.48632,1,16.1829,2.268,4.46562,15.9799,10.7179,2.92
30,10,855.319,10,887.053,2,1,9,254.191,8.48632,1,15.4646,2.268,4.46562,15.282,10.7179,2.92
31,10,855.319,10,887.053,1,2,0,254.064,8.48632,0.9,15.4646,2.268,4.46562,15.282,9.64607,2.92
32,10,855.319,10,855.319,2,1,13,253.937,8.48632,0.9,15.2181,2.268,4.46562,15.0538,9.64607,2.92
33,10,855.319,10,859.104,2,2,9,253.81,8.48632,0.9,14.5963,2.268,4.46562,15.0538,9.58147,2.92
34,10,855.319,10,856.26,2,1,13,253.683,8.48632,0.9,14.4367,2.268,4.46562,14.8484,9.58147,2.92
35,10,855.319,10,856.26,2,1,0,253.556,8.48632,0.9,12.993,2.268,4.46562,13.3635,9.58147,2.92
36,10,855.319,10,856.26,2,3,9,253.43,8.48632,0.9,12.5937,2.268,4.46562,13.3635,9.58147,3.528
37,10,855.319,10,1169.71,1,2,9,253.303,8.48632,1.71,12.5937,2.268,4.46562,13.3635,9.52332,3.528
38,10,855.319,10,1067.16,2,1,13,253.176,8.48632,1.71,12.6344,2.268,4.46562,13.3272,9.52332,3.528
39,10,855.319,10,944.013,2,2,13,253.05,8.48632,1.71,12.6709,2.268,4.46562,13.3272,9.87099,3.528
40,10,855.319,10,944.013,0,3,9,252.923,8.53769,1.71,12.6709,2.268,4.46562,13.3272,9.87099,4.0752
41,10,855.319,10,1005.42,0,3,9,252.797,8.58392,1.71,12.6709,2.268,4.46562,13.3272,9.87099,4.56768
42,10,855.319,10,1005.42,2,1,0,252.67,8.58392,1.71,11.4038,2.268,4.46562,11.9945,9.87099,4.56768
43,10,855.319,10,1005.42,2,0,0,252.544,8.58392,1.71,10.2634,2.268,4.01906,11.9945,9.87099,4.56768
44,10,855.319,10,1004.21,2,3,13,252.418,8.58392,1.71,10.5371,2.268,4.01906,11.9945,9.87099,5.41091
45,10,855.319,10,1015.28,2,3,9,252.291,8.58392,1.71,10.3834,2.268,4.01906,11.9945,9.87099,5.76982
46,10,855.319,10,1012.1,0,2,13,252.165,9.02553,1.71,10.3834,2.268,4.01906,11.9945,10.1839,5.76982
47,10,855.319,10,1012.1,3,1,0,252.039,9.02553,1.71,10.3834,2.0412,4.01906,10.795,10.1839,5.76982
48,10,855.319,10,1119.84,0,1,9,251.913,9.02297,1.71,10.3834,2.0412,4.01906,10.6155,10.1839,5.76982
49,10,855.319,10,1105.45,2,2,13,251.787,9.02297,1.71,10.6451,2.0412,4.01906,10.6155,10.4655,5.76982
50,10,855.319,10,1105.45,0,1,0,251.661,8.12068,1.71,10.6451,2.0412,4.01906,9.55397,10.4655,5.76982
51,10,855.319,10,1105.45,0,3,9,251.535,8.20861,1.71,10.6451,2.0412,4.01906,9.55397,10.4655,6.09284
52,10,855.319,10,1118.55,2,0,9,251.41,8.20861,1.71,10.4805,2.0412,4.51715,9.55397,10.4655,6.09284
53,10,855.319,10,1110.85,0,0,13,251.284,8.68775,1.71,10.4805,2.0412,5.36544,9.55397,10.4655,6.09284
54,10,855.319,10,1035,2,2,13,251.158,8.68775,1.71,10.7325,2.0412,5.36544,9.55397,10.7189,6.09284
55,10,855.319,10,1035,2,0,0,251.033,8.68775,1.71,9.65924,2.0412,4.82889,9.55397,10.7189,6.09284
56,10,855.319,10,991.92,2,2,13,250.907,8.68775,1.71,9.99332,2.0412,4.82889,9.55397,10.9471,6.09284
57,10,855.319,10,991.92,1,2,0,250.782,8.68775,1.539,9.99332,2.0412,4.82889,9.55397,9.85235,6.09284
58,10,855.319,10,991.92,1,1,0,250.656,8.68775,1.3851,9.99332,2.0412,4.82889,8.59857,9.85235,6.09284
59,10,855.319,10,1084,0,0,9,250.531,8.71897,1.3851,9.99332,2.0412,5.246,8.59857,9.85235,6.09284
60,10,855.319,10,1084,2,2,9,250.406,8.71897,1.3851,9.89399,2.0412,5.246,8.59857,9.76711,6.09284
61,10,855.319,10,1083.92,0,1,13,250.281,9.14708,1.3851,9.89399,2.0412,5.246,9.03871,9.76711,6.09284
62,10,855.319,10,1102.08,2,0,9,250.156,9.14708,1.3851,9.80459,2.0412,5.6214,9.03871,9.76711,6.09284
63,10,855.319,10,1105.84,0,2,9,250.03,9.13237,1.3851,9.80459,2.0412,5.6214,9.03871,9.6904,6.09284
64,10,855.319,10,1105.84,0,1,0,249.905,8.21913,1.3851,9.80459,2.0412,5.6214,8.13484,9.6904,6.09284
65,10,855.319,10,1106.88,3,2,9,249.78,8.21913,1.3851,9.80459,2.73708,5.6214,8.13484,9.62136,6.09284
66,10,855.319,10,1106.88,2,3,0,249.656,8.21913,1.3851,8.82413,2.73708,5.6214,8.13484,9.62136,5.48355
67,10,855.319,10,1105.46,0,0,13,249.531,8.69722,1.3851,8.82413,2.73708,6.35926,8.13484,9.62136,5.48355
68,10,855.319,10,1105.46,0,3,0,249.406,7.8275,1.3851,8.82413,2.73708,6.35926,8.13484,9.62136,4.9352
69,10,855.319,10,1105.46,2,0,0,249.281,7.8275,1.3851,7.94172,2.73708,5.72334,8.13484,9.62136,4.9352
70,10,855.319,10,1105.46,0,0,0,249.157,7.04475,1.3851,7.94172,2.73708,5.151,8.13484,9.62136,4.9352
71,10,855.319,10,1105.46,1,0,0,249.032,7.04475,1.24659,7.94172,2.73708,4.6359,8.13484,9.62136,4.9352
72,10,855.319,10,1094.67,0,2,13,248.908,7.64027,1.24659,7.94172,2.73708,4.6359,8.13484,9.95923,4.9352
73,10,855.319,10,1094.67,2,2,0,248.783,7.64027,1.24659,7.14754,2.73708,4.6359,8.13484,8.9633,4.9352
74,10,855.319,10,1094.67,0,2,0,248.659,6.87625,1.24659,7.14754,2.73708,4.6359,8.13484,8.06697,4.9352
75,10,855.319,10,1050.83,0,2,13,248.534,7.48862,1.24659,7.14754,2.73708,4.6359,8.13484,8.56028,4.9352
76,10,855.319,10,1050.83,1,1,0,248.41,7.48862,1.12193,7.14754,2.73708,4.6359,7.32136,8.56028,4.9352
77,10,855.319,10,1050.83,2,1,0,248.286,7.48862,1.12193,6.43279,2.73708,4.6359,6.58922,8.56028,4.9352
78,10,855.319,10,1050.83,0,2,9,248.162,7.63976,1.12193,6.43279,2.73708,4.6359,6.58922,8.60425,4.9352
79,10,855.319,10,1050.83,0,0,0,248.038,6.87578,1.12193,6.43279,2.73708,4.17231,6.58922,8.60425,4.9352
80,10,855.319,10,1021.33,0,3,13,247.914,7.4882,1.12193,6.43279,2.73708,4.17231,6.58922,8.60425,5.74168
81,10,855.319,10,1021.33,0,3,9,247.79,7.63938,1.12193,6.43279,2.73708,4.17231,6.58922,8.60425,6.06751
82,10,855.319,10,1058.59,2,2,9,247.666,7.63938,1.12193,6.68951,2.73708,4.17231,6.58922,8.64382,6.06751
83,10,855.319,10,1054.56,0,2,13,247.542,8.17545,1.12193,6.68951,2.73708,4.17231,6.58922,9.07944,6.06751
84,10,855.319,10,1054.56,2,0,0,247.418,8.17545,1.12193,6.02056,2.73708,3.75508,6.58922,9.07944,6.06751
85,10,855.319,10,1059.22,0,2,9,247.294,8.2579,1.12193,6.02056,2.73708,3.75508,6.58922,9.0715,6.06751
86,10,855.319,10,918.224,2,2,13,247.171,8.2579,1.12193,6.7185,2.73708,3.75508,6.58922,9.46435,6.06751
87,10,855.319,10,912.738,0,0,13,247.047,8.73211,1.12193,6.7185,2.73708,4.67957,6.58922,9.46435,6.06751
88,10,855.319,10,912.738,1,3,0,246.924,8.73211,1.00974,6.7185,2.73708,4.67957,6.58922,9.46435,5.46076
89,10,855.319,10,911.675,3,3,13,246.8,8.73211,1.00974,6.7185,3.76337,4.67957,6.58922,9.46435,6.21468
90,10,855.319,10,1022.28,2,0,9,246.677,8.73211,1.00974,6.94665,3.76337,5.11162,6.58922,9.46435,6.21468
91,10,855.319,10,1022.28,3,1,9,246.554,8.73211,1.00974,6.94665,4.28703,5.11162,6.8303,9.46435,6.21468
92,10,855.319,10,1012.58,0,1,13,246.43,9.1589,1.00974,6.94665,4.28703,5.11162,7.44727,9.46435,6.21468
93,10,855.319,10,1012.58,2,3,0,246.307,9.1589,1.00974,6.25199,4.28703,5.11162,7.44727,9.46435,5.59322
94,10,855.319,10,947.09,2,2,13,246.184,9.1589,1.00974,6.92679,4.28703,5.11162,7.44727,9.81791,5.59322
95,10,855.319,10,946.188,0,3,13,246.061,9.54301,1.00974,6.92679,4.28703,5.11162,7.44727,9.81791,6.33389
96,10,855.319,10,866.23,0,2,13,245.938,9.88871,1.00974,6.92679,4.28703,5.11162,7.44727,10.1361,6.33389
97,10,855.319,10,868.443,3,2,9,245.815,9.88871,1.00974,6.92679,4.75833,5.11162,7.44727,10.0225,6.33389
98,10,855.319,10,875.083,0,2,9,245.692,9.79984,1.00974,6.92679,4.75833,5.11162,7.44727,9.92026,6.33389
99,10,855.319,10,875.083,2,1,0,245.569,9.79984,1.00974,6.23411,4.75833,5.11162,6.70254,9.92026,6.33389
100,10,855.319,10,875.083,2,1,0,245.446,9.79984,1.00974,5.6107,4.75833,5.11162,6.03229,9.92026,6.33389
101,10,855.319,10,868.692,3,1,13,245.324,9.79984,1.00974,5.6107,5.5825,5.11162,6.72906,9.92026,6.33389
102,10,855.319,10,929.035,3,3,9,245.201,9.79984,1.00974,5.6107,5.92425,5.11162,6.72906,9.92026,6.6005
103,10,855.319,10,1016.41,3,3,9,245.078,9.79984,1.00974,5.6107,6.23182,5.11162,6.72906,9.92026,6.84045
104,10,855.319,10,1015.82,0,2,13,244.956,10.1199,1.00974,5.6107,6.23182,5.11162,6.72906,10.2282,6.84045
105,10,855.319,10,1015.82,2,2,0,244.833,10.1199,1.00974,5.04963,6.23182,5.11162,6.72906,9.20541,6.84045
106,10,855.319,10,1048.47,3,1,9,244.711,10.1199,1.00974,5.04963,6.50864,5.11162,6.95615,9.20541,6.84045
107,10,855.319,10,972.109,2,3,13,244.588,10.1199,1.00974,5.84467,6.50864,5.11162,6.95615,9.20541,7.45641
108,10,855.319,10,970.483,0,2,13,244.466,10.4079,1.00974,5.84467,6.50864,5.11162,6.95615,9.58487,7.45641
109,10,855.319,10,970.483,0,2,9,244.344,10.2671,1.00974,5.84467,6.50864,5.11162,6.95615,9.52638,7.45641
110,10,855.319,10,1002.81,3,0,9,244.222,10.2671,1.00974,5.84467,6.75778,5.50045,6.95615,9.52638,7.45641
111,10,855.319,10,997.576,0,1,13,244.1,10.5404,1.00974,5.84467,6.75778,5.50045,7.56054,9.52638,7.45641
112,10,855.319,10,997.576,0,3,0,243.978,9.48634,1.00974,5.84467,6.75778,5.50045,7.56054,9.52638,6.71077
113,10,855.319,10,972.439,2,2,13,243.856,9.48634,1.00974,6.5602,6.75778,5.50045,7.56054,9.87374,6.71077
114,10,855.319,10,1037.84,2,1,9,243.734,9.48634,1.00974,6.80418,6.75778,5.50045,7.70448,9.87374,6.71077
115,10,855.319,10,976.276,2,1,13,243.612,9.48634,1.00974,7.42376,6.75778,5.50045,8.23404,9.87374,6.71077
