iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,5,869.493,5,869.493,2,2,33,186.537,1,1,4.2,1,1,1,4.2,1
1,5,862.525,5,862.525,3,1,33,186.443,1,1,4.2,4.2,1,4.2,4.2,1
2,5,782.662,5,782.662,2,1,33,186.35,1,1,7.08,4.2,1,7.08,4.2,1
3,5,757.818,5,757.818,3,2,33,186.257,1,1,7.08,7.08,1,7.08,7.08,1
4,5,755.575,5,755.575,3,3,33,186.164,1,1,7.08,9.672,1,7.08,7.08,4.2
5,5,755.575,5,808.258,2,3,9,186.071,1,1,7.272,9.672,1,7.08,7.08,4.68
6,4,903.223,4,903.223,1,1,33,185.978,1,4.2,7.272,9.672,1,9.672,7.08,4.68
7,4,865.097,4,865.097,3,1,33,185.885,1,4.2,7.272,12.0048,1,12.0048,7.08,4.68
8,4,865.097,4,865.097,3,1,0,185.792,1,4.2,7.272,10.8043,1,10.8043,7.08,4.68
9,4,865.097,4,867.52,3,1,9,185.699,1,4.2,7.272,10.6239,1,10.6239,7.08,4.68
10,4,750.976,4,750.976,2,1,33,185.606,1,4.2,9.8448,10.6239,1,12.8615,7.08,4.68
11,4,750.976,4,750.976,1,1,0,185.513,1,3.78,9.8448,10.6239,1,11.5753,7.08,4.68
12,4,750.976,4,750.976,1,2,0,185.42,1,3.402,9.8448,10.6239,1,11.5753,6.372,4.68
13,3,756.997,3,756.997,1,2,33,185.328,1,6.3618,9.8448,10.6239,1,11.5753,9.0348,4.68
14,3,732.442,3,732.442,2,1,33,185.235,1,6.3618,12.1603,10.6239,1,13.7178,9.0348,4.68
15,3,732.442,3,732.442,2,3,0,185.142,1,6.3618,10.9443,10.6239,1,13.7178,9.0348,4.212
16,3,728.91,3,728.91,2,2,33,185.05,1,6.3618,13.1499,10.6239,1,13.7178,11.4313,4.212
17,3,728.91,3,728.91,2,1,0,184.957,1,6.3618,11.8349,10.6239,1,12.346,11.4313,4.212
18,3,658.925,3,658.925,2,3,33,184.865,1,6.3618,13.9514,10.6239,1,12.346,11.4313,7.0908
19,3,654.755,3,654.755,3,3,33,184.772,1,6.3618,13.9514,12.8615,1,12.346,11.4313,9.68172
20,3,654.755,3,704.716,1,1,9,184.68,1,6.62562,13.9514,12.8615,1,12.0114,11.4313,9.68172
21,3,654.755,3,704.716,2,1,0,184.588,1,6.62562,12.5562,12.8615,1,10.8103,11.4313,9.68172
22,3,654.755,3,710.246,3,1,9,184.495,1,6.62562,12.5562,12.4753,1,10.6293,11.4313,9.68172
23,3,654.755,3,710.246,3,1,0,184.403,1,6.62562,12.5562,11.2278,1,9.56633,11.4313,9.68172
24,3,649.655,3,649.655,2,2,33,184.311,1,6.62562,14.6006,11.2278,1,9.56633,13.5882,9.68172
25,3,647.945,3,647.945,2,3,33,184.219,1,6.62562,16.4406,11.2278,1,9.56633,13.5882,12.0135
26,3,647.945,3,647.945,1,3,0,184.127,1,5.96306,16.4406,11.2278,1,9.56633,13.5882,10.8122
27,3,647.945,3,647.945,1,3,0,184.035,1,5.36675,16.4406,11.2278,1,9.56633,13.5882,9.73097
