iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,7,1219.28,7,1219.28,1,3,33,182.917,1,4.2,1,1,1,1,1,4.2
1,4,1053.24,4,1053.24,1,3,33,182.826,1,7.08,1,1,1,1,1,7.08
2,4,1053.24,4,1094.84,1,0,9,182.735,1,7.272,1,1,1.8,1,1,7.08
3,4,912.713,4,912.713,1,3,33,182.643,1,9.8448,1,1,1.8,1,1,9.672
4,4,884.141,4,884.141,0,3,33,182.552,4.2,9.8448,1,1,1.8,1,1,12.0048
5,4,884.141,4,884.141,2,3,0,182.461,4.2,9.8448,0.9,1,1.8,1,1,10.8043
6,4,884.141,4,915.143,0,3,9,182.369,4.68,9.8448,0.9,1,1.8,1,1,10.6239
7,4,884.141,4,1017.21,1,0,9,182.278,4.68,9.76032,0.9,1,2.52,1,1,10.6239
8,4,884.141,4,995.017,3,3,13,182.187,4.68,9.76032,0.9,2.2,2.52,1,1,10.8615
9,4,884.141,4,1180.38,1,1,9,182.096,4.68,9.68429,0.9,2.2,2.52,1.8,1,10.8615
10,4,884.141,4,1156.75,0,2,13,182.005,5.512,9.68429,0.9,2.2,2.52,1.8,2.2,10.8615
11,4,884.141,4,1156.75,0,3,0,181.914,4.9608,9.68429,0.9,2.2,2.52,1.8,2.2,9.77535
12,4,884.141,4,1156.58,0,0,13,181.823,5.76472,9.68429,0.9,2.2,3.568,1.8,2.2,9.77535
13,4,884.141,4,1177.18,1,3,9,181.732,5.76472,9.61586,0.9,2.2,3.568,1.8,2.2,9.69781
14,4,884.141,4,1156.23,0,3,13,181.641,6.48825,9.61586,0.9,2.2,3.568,1.8,2.2,10.028
15,3,699.76,3,699.76,1,2,33,181.55,6.48825,11.9543,0.9,2.2,3.568,1.8,5.28,10.028
16,3,687.605,3,687.605,3,3,33,181.46,6.48825,11.9543,0.9,5.28,3.568,1.8,5.28,12.3252
17,3,687.605,3,687.605,1,3,0,181.369,6.48825,10.7588,0.9,5.28,3.568,1.8,5.28,11.0927
18,3,687.605,3,687.605,1,3,0,181.278,6.48825,9.68296,0.9,5.28,3.568,1.8,5.28,9.98344
