iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,15,1396.18,15,1396.18,0,1,33,269.884,4.2,1,1,1,1,4.2,1,1
1,15,1393.57,15,1393.57,3,2,33,269.749,4.2,1,1,4.2,1,4.2,4.2,1
2,14,1225.94,14,1225.94,3,2,33,269.614,4.2,1,1,7.08,1,4.2,7.08,1
3,14,1124.11,14,1124.11,0,1,33,269.479,7.08,1,1,7.08,1,7.08,7.08,1
4,13,1083.93,13,1083.93,3,2,33,269.345,7.08,1,1,9.672,1,7.08,9.672,1
5,11,1023.43,11,1023.43,0,1,33,269.21,9.672,1,1,9.672,1,9.672,9.672,1
6,10,878.362,10,878.362,0,1,33,269.075,12.0048,1,1,9.672,1,12.0048,9.672,1
7,10,852.948,10,852.948,0,1,33,268.941,14.1043,1,1,9.672,1,14.1043,9.672,1
8,10,852.948,10,852.948,0,1,13,268.806,13.9939,1,1,9.672,1,13.9939,9.672,1
9,10,852.948,10,852.948,0,1,13,268.672,13.8945,1,1,9.672,1,13.8945,9.672,1
10,10,852.948,10,852.948,0,2,13,268.538,13.805,1,1,9.672,1,13.8945,10.0048,1
11,10,828.937,10,828.937,3,1,33,268.403,13.805,1,1,12.0048,1,15.805,10.0048,1
12,10,828.937,10,828.937,0,1,13,268.269,13.7245,1,1,12.0048,1,15.5245,10.0048,1
13,10,828.937,10,828.937,2,2,13,268.135,13.7245,1,2.2,12.0048,1,15.5245,10.3043,1
14,10,828.937,10,828.937,0,1,13,268.001,13.6521,1,2.2,12.0048,1,15.2721,10.3043,1
15,10,828.937,10,828.937,3,1,13,267.867,13.6521,1,2.2,12.1043,1,15.0449,10.3043,1
16,10,828.937,10,828.937,0,2,13,267.733,13.5869,1,2.2,12.1043,1,15.0449,10.5739,1
17,10,828.937,10,828.937,0,1,13,267.599,13.5282,1,2.2,12.1043,1,14.8404,10.5739,1
18,10,828.937,10,828.937,2,1,13,267.465,13.5282,1,3.28,12.1043,1,14.6564,10.5739,1
19,10,828.937,10,828.937,3,1,13,267.332,13.5282,1,3.28,12.1939,1,14.4907,10.5739,1
20,10,828.937,10,854.351,1,3,9,267.198,13.5282,1.8,3.28,12.1939,1,14.4907,10.5739,1.8
21,10,828.937,10,854.351,0,1,9,267.064,13.0754,1.8,3.28,12.1939,1,13.9416,10.5739,1.8
22,10,828.937,10,854.351,3,2,9,266.931,13.0754,1.8,3.28,11.8745,1,13.9416,10.4165,1.8
23,10,828.937,10,828.937,3,1,13,266.797,13.0754,1.8,3.28,11.987,1,13.8475,10.4165,1.8
24,10,828.937,10,828.937,0,2,13,266.664,13.0678,1.8,3.28,11.987,1,13.8475,10.6748,1.8
25,10,828.937,10,828.937,2,1,13,266.531,13.0678,1.8,4.252,11.987,1,13.7627,10.6748,1.8
26,10,828.937,10,828.937,2,1,13,266.397,13.0678,1.8,5.1268,11.987,1,13.6865,10.6748,1.8
27,10,828.937,10,828.937,0,2,13,266.264,13.0611,1.8,5.1268,11.987,1,13.6865,10.9074,1.8
28,10,828.937,10,828.937,2,2,13,266.131,13.0611,1.8,5.91412,11.987,1,13.6865,11.1166,1.8
29,10,828.937,10,828.937,3,1,13,265.998,13.0611,1.8,5.91412,12.0883,1,13.6178,11.1166,1.8
30,10,828.937,10,828.937,3,1,13,265.865,13.0611,1.8,5.91412,12.1795,1,13.556,11.1166,1.8
31,10,828.937,10,828.937,0,2,13,265.732,13.0549,1.8,5.91412,12.1795,1,13.556,11.305,1.8
32,10,828.937,10,828.937,3,0,13,265.599,13.0549,1.8,5.91412,12.2616,2.2,13.556,11.305,1.8
33,10,828.937,10,828.937,0,0,13,265.466,13.0495,1.8,5.91412,12.2616,3.28,13.556,11.305,1.8
34,10,828.937,10,828.937,3,1,13,265.334,13.0495,1.8,5.91412,12.3354,3.28,13.5004,11.305,1.8
35,10,828.937,10,828.937,3,1,13,265.201,13.0495,1.8,5.91412,12.4019,3.28,13.4504,11.305,1.8
36,10,828.937,10,828.937,2,2,13,265.068,13.0495,1.8,6.62271,12.4019,3.28,13.4504,11.4745,1.8
37,10,828.937,10,828.937,2,2,13,264.936,13.0495,1.8,7.26044,12.4019,3.28,13.4504,11.627,1.8
38,10,828.937,10,828.937,3,0,0,264.803,13.0495,1.8,7.26044,11.1617,2.952,13.4504,11.627,1.8
39,10,828.937,10,828.937,3,2,13,264.671,13.0495,1.8,7.26044,11.3455,2.952,13.4504,11.7643,1.8
40,10,828.937,10,828.937,2,1,13,264.539,13.0495,1.8,7.83439,11.3455,2.952,13.4053,11.7643,1.8
41,10,828.937,10,828.937,2,1,13,264.406,13.0495,1.8,8.35095,11.3455,2.952,13.3648,11.7643,1.8
42,10,828.937,10,828.937,3,2,13,264.274,13.0495,1.8,8.35095,11.511,2.952,13.3648,11.8879,1.8
43,10,828.937,10,828.937,3,2,13,264.142,13.0495,1.8,8.35095,11.6599,2.952,13.3648,11.9991,1.8
44,10,828.937,10,828.937,3,2,13,264.01,13.0495,1.8,8.35095,11.7939,2.952,13.3648,12.0992,1.8
45,10,828.937,10,828.937,3,1,13,263.878,13.0495,1.8,8.35095,11.9145,2.952,13.3283,12.0992,1.8
46,10,828.937,10,828.937,0,3,13,263.746,13.0445,1.8,8.35095,11.9145,2.952,13.3283,12.0992,2.92
47,10,828.937,10,828.937,2,1,13,263.614,13.0445,1.8,8.81586,11.9145,2.952,13.2955,12.0992,2.92
48,10,828.937,10,828.937,2,1,13,263.482,13.0445,1.8,9.23427,11.9145,2.952,13.2659,12.0992,2.92
49,10,828.937,10,828.937,3,1,13,263.351,13.0445,1.8,9.23427,12.023,2.952,13.2394,12.0992,2.92
50,10,828.937,10,828.937,2,2,13,263.219,13.0445,1.8,9.61085,12.023,2.952,13.2394,12.1893,2.92
51,10,828.937,10,828.937,2,2,13,263.087,13.0445,1.8,9.94976,12.023,2.952,13.2394,12.2703,2.92
52,10,828.937,10,828.937,3,2,13,262.956,13.0445,1.8,9.94976,12.1207,2.952,13.2394,12.3433,2.92
53,10,828.937,10,828.937,3,0,0,262.824,13.0445,1.8,9.94976,10.9087,2.6568,13.2394,12.3433,2.92
54,10,828.937,10,828.937,2,0,13,262.693,13.0445,1.8,10.2548,10.9087,3.69112,13.2394,12.3433,2.92
55,10,828.937,10,828.937,0,1,13,262.562,13.0401,1.8,10.2548,10.9087,3.69112,13.2154,12.3433,2.92
56,10,828.937,10,828.937,2,1,13,262.43,13.0401,1.8,10.5293,10.9087,3.69112,13.1939,12.3433,2.92
57,10,828.937,10,863.935,1,2,9,262.299,13.0401,2.52,10.5293,10.9087,3.69112,13.1939,12.009,2.92
58,10,828.937,10,1001.62,1,2,9,262.168,13.0401,3.168,10.5293,10.9087,3.69112,13.1939,11.7081,2.92
59,10,828.937,10,927.399,1,2,13,262.037,13.0401,4.1512,10.5293,10.9087,3.69112,13.1939,11.8373,2.92
60,10,828.937,10,864.198,3,2,13,261.906,13.0401,4.1512,10.5293,11.1178,3.69112,13.1939,11.9535,2.92
61,10,828.937,10,828.937,3,1,13,261.775,13.0401,4.1512,10.5293,11.306,3.69112,13.1745,11.9535,2.92
62,10,828.937,10,858.721,1,1,9,261.644,13.0401,4.63608,10.5293,11.306,3.69112,12.757,11.9535,2.92
63,10,828.937,10,829.698,2,2,13,261.513,13.0401,4.63608,10.7764,11.306,3.69112,12.757,12.0582,2.92
64,10,828.937,10,828.937,0,1,13,261.382,13.0361,4.63608,10.7764,11.306,3.69112,12.7813,12.0582,2.92
65,10,828.937,10,828.937,0,0,13,261.252,13.0324,4.63608,10.7764,11.306,4.62201,12.7813,12.0582,2.92
66,10,828.937,10,828.937,2,2,13,261.121,13.0324,4.63608,10.9987,11.306,4.62201,12.7813,12.1524,2.92
67,10,828.937,10,828.937,0,2,13,260.991,13.0292,4.63608,10.9987,11.306,4.62201,12.7813,12.2371,2.92
68,10,828.937,10,828.937,0,1,13,260.86,13.0263,4.63608,10.9987,11.306,4.62201,12.8032,12.2371,2.92
69,10,828.937,10,828.937,0,1,13,260.73,13.0237,4.63608,10.9987,11.306,4.62201,12.8229,12.2371,2.92
70,10,828.937,10,828.937,2,0,0,260.599,13.0237,4.63608,9.89886,11.306,4.15981,12.8229,12.2371,2.92
71,10,828.937,10,828.937,2,1,13,260.469,13.0237,4.63608,10.209,11.306,4.15981,12.8406,12.2371,2.92
72,10,828.937,10,828.937,0,2,13,260.339,13.0213,4.63608,10.209,11.306,4.15981,12.8406,12.3134,2.92
73,10,828.937,10,888.867,1,2,9,260.209,13.0213,5.07247,10.209,11.306,4.15981,12.8406,11.9821,2.92
74,10,828.937,10,991.419,1,2,9,260.078,13.0213,5.46522,10.209,11.306,4.15981,12.8406,11.6839,2.92
75,10,828.937,10,991.419,0,1,9,259.948,12.6192,5.46522,10.209,11.306,4.15981,12.4565,11.6839,2.92
76,10,828.937,10,991.419,2,1,0,259.818,12.6192,5.46522,9.18808,11.306,4.15981,11.2109,11.6839,2.92
77,10,828.937,10,991.419,2,2,0,259.689,12.6192,5.46522,8.26927,11.306,4.15981,11.2109,10.5155,2.92
78,10,828.937,10,991.419,3,2,9,259.559,12.6192,5.46522,8.26927,11.0754,4.15981,11.2109,10.3639,2.92
79,10,828.937,10,991.419,2,2,0,259.429,12.6192,5.46522,7.44234,11.0754,4.15981,11.2109,9.32754,2.92
80,10,828.937,10,982.287,0,3,13,259.299,12.6572,5.46522,7.44234,11.0754,4.15981,11.2109,9.32754,3.928
81,10,828.937,10,982.287,3,1,9,259.17,12.6572,5.46522,7.44234,10.8679,4.15981,10.9898,9.32754,3.928
82,10,828.937,10,974.909,0,1,13,259.04,12.6915,5.46522,7.44234,10.8679,4.15981,11.1908,9.32754,3.928
83,10,828.937,10,974.909,0,1,0,258.91,11.4224,5.46522,7.44234,10.8679,4.15981,10.0717,9.32754,3.928
84,10,828.937,10,974.909,0,0,9,258.781,11.1801,5.46522,7.44234,10.8679,4.64383,10.0717,9.32754,3.928
85,10,828.937,10,974.909,3,2,0,258.652,11.1801,5.46522,7.44234,9.78109,4.64383,10.0717,8.39479,3.928
86,10,828.937,10,828.937,2,1,13,258.522,11.1801,5.46522,7.99811,9.78109,4.64383,10.3646,8.39479,3.928
87,10,828.937,10,828.937,0,2,13,258.393,11.3621,5.46522,7.99811,9.78109,4.64383,10.3646,8.85531,3.928
88,10,828.937,10,828.937,0,2,13,258.264,11.5259,5.46522,7.99811,9.78109,4.64383,10.3646,9.26978,3.928
89,10,828.937,10,828.937,3,1,13,258.135,11.5259,5.46522,7.99811,10.103,4.64383,10.6281,9.26978,3.928
90,10,828.937,10,828.937,3,1,13,258.006,11.5259,5.46522,7.99811,10.3927,4.64383,10.8653,9.26978,3.928
91,10,828.937,10,828.937,2,2,13,257.877,11.5259,5.46522,8.4983,10.3927,4.64383,10.8653,9.6428,3.928
92,10,828.937,10,828.937,0,1,13,257.748,11.6733,5.46522,8.4983,10.3927,4.64383,11.0788,9.6428,3.928
93,10,828.937,10,828.937,0,1,13,257.619,11.806,5.46522,8.4983,10.3927,4.64383,11.2709,9.6428,3.928
94,10,828.937,10,828.937,0,0,13,257.49,11.9254,5.46522,8.4983,10.3927,5.47944,11.2709,9.6428,3.928
95,10,828.937,10,828.937,3,2,13,257.361,11.9254,5.46522,8.4983,10.6534,5.47944,11.2709,9.97852,3.928
96,10,828.937,10,833.243,1,2,9,257.233,11.9254,5.8187,8.4983,10.6534,5.47944,11.2709,9.88067,3.928
97,10,828.937,10,887.56,1,0,9,257.104,11.9254,6.13683,8.4983,10.6534,5.8315,11.2709,9.88067,3.928
98,10,828.937,10,861.777,0,1,13,256.975,12.0328,6.13683,8.4983,10.6534,5.8315,11.4438,9.88067,3.928
99,10,828.937,10,861.777,0,0,0,256.847,10.8296,6.13683,8.4983,10.6534,5.24835,11.4438,9.88067,3.928
100,10,828.937,10,828.937,2,1,13,256.718,10.8296,6.13683,8.94847,10.6534,5.24835,11.5994,9.88067,3.928
101,10,828.937,10,828.937,3,1,13,256.59,10.8296,6.13683,8.94847,10.8881,5.24835,11.7395,9.88067,3.928
102,10,828.937,10,828.937,0,0,13,256.462,11.0466,6.13683,8.94847,10.8881,6.02351,11.7395,9.88067,3.928
103,10,828.937,10,828.937,2,1,13,256.334,11.0466,6.13683,9.35362,10.8881,6.02351,11.8655,9.88067,3.928
104,10,828.937,10,828.937,0,2,13,256.205,11.2419,6.13683,9.35362,10.8881,6.02351,11.8655,10.1926,3.928
105,10,828.937,10,828.937,1,1,0,256.077,11.2419,5.52315,9.35362,10.8881,6.02351,10.679,10.1926,3.928
106,10,828.937,10,828.937,0,2,13,255.949,11.4178,5.52315,9.35362,10.8881,6.02351,10.679,10.4733,3.928
107,10,828.937,10,838.764,1,3,9,255.821,11.4178,5.87083,9.35362,10.8881,6.02351,10.679,10.4733,4.4352
108,10,828.937,10,838.764,2,3,0,255.693,11.4178,5.87083,8.41826,10.8881,6.02351,10.679,10.4733,3.99168
109,10,828.937,10,838.764,0,2,9,255.566,11.176,5.87083,8.41826,10.8881,6.02351,10.679,10.326,3.99168
110,10,828.937,10,838.764,3,2,9,255.438,11.176,5.87083,8.41826,10.6993,6.02351,10.679,10.1934,3.99168
111,10,828.937,10,838.764,3,3,0,255.31,11.176,5.87083,8.41826,9.62934,6.02351,10.679,10.1934,3.59251
112,10,828.937,10,889.063,1,1,9,255.182,11.176,6.18375,8.41826,9.62934,6.02351,10.5111,10.1934,3.59251
113,10,828.937,10,829.698,2,0,13,255.055,11.176,6.18375,8.87643,9.62934,6.72116,10.5111,10.1934,3.59251
114,10,828.937,10,895.438,1,1,9,254.927,11.176,6.46538,8.87643,9.62934,6.72116,10.36,10.1934,3.59251
115,10,828.937,10,855.377,0,2,13,254.8,11.3584,6.46538,8.87643,9.62934,6.72116,10.36,10.4741,3.59251
116,10,828.937,10,855.377,0,1,9,254.672,11.1225,6.46538,8.87643,9.62934,6.72116,10.224,10.4741,3.59251
117,10,828.937,10,865.954,1,3,9,254.545,11.1225,6.71884,8.87643,9.62934,6.72116,10.224,10.4741,4.13326
118,10,828.937,10,829.698,2,1,13,254.418,11.1225,6.71884,9.28879,9.62934,6.72116,10.5016,10.4741,4.13326
119,10,828.937,10,829.698,2,1,9,254.291,11.1225,6.71884,9.25991,9.62934,6.72116,10.3514,10.4741,4.13326
120,10,828.937,10,829.698,2,0,9,254.163,11.1225,6.71884,9.23392,9.62934,6.94905,10.3514,10.4741,4.13326
121,10,828.937,10,829.698,0,0,9,254.036,10.9103,6.71884,9.23392,9.62934,7.15414,10.3514,10.4741,4.13326
122,10,828.937,10,829.698,1,1,0,253.909,10.9103,6.04695,9.23392,9.62934,7.15414,9.31628,10.4741,4.13326
123,10,828.937,10,865.781,1,2,9,253.782,10.9103,6.34226,9.23392,9.62934,7.15414,9.31628,10.3267,4.13326
124,10,828.937,10,865.781,0,1,9,253.655,10.7193,6.34226,9.23392,9.62934,7.15414,9.28465,10.3267,4.13326
125,10,828.937,10,860.413,0,0,13,253.529,10.9473,6.34226,9.23392,9.62934,7.73873,9.28465,10.3267,4.13326
126,10,828.937,10,860.413,0,2,9,253.402,10.7526,6.34226,9.23392,9.62934,7.73873,9.28465,10.194,4.13326
127,10,828.937,10,860.413,3,1,9,253.275,10.7526,6.34226,9.23392,9.5664,7.73873,9.25618,10.194,4.13326
128,10,828.937,10,860.413,2,0,0,253.149,10.7526,6.34226,8.31053,9.5664,6.96486,9.25618,10.194,4.13326
129,10,828.937,10,860.413,3,2,9,253.022,10.7526,6.34226,8.31053,9.50976,6.96486,9.25618,10.0746,4.13326
130,10,828.937,10,860.413,3,2,9,252.895,10.7526,6.34226,8.31053,9.45879,6.96486,9.25618,9.96713,4.13326
131,10,828.937,10,829.698,2,2,13,252.769,10.7526,6.34226,8.77948,9.45879,6.96486,9.25618,10.2704,4.13326
132,10,828.937,10,829.698,3,3,0,252.643,10.7526,6.34226,8.77948,8.51291,6.96486,9.25618,10.2704,3.71993
133,10,828.937,10,829.698,3,1,9,252.516,10.7526,6.34226,8.77948,8.56162,6.96486,9.23057,10.2704,3.71993
