iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,9,1189.71,9,1189.71,1,0,33,231.277,1,4.2,1,1,4.2,1,1,1
1,6,1156.07,6,1156.07,1,3,33,231.162,1,7.08,1,1,4.2,1,1,4.2
2,5,1110.64,5,1110.64,1,0,33,231.046,1,9.672,1,1,7.08,1,1,4.2
3,4,1092.23,4,1092.23,1,0,33,230.931,1,12.0048,1,1,9.672,1,1,4.2
4,4,982.322,4,982.322,1,3,33,230.815,1,14.1043,1,1,9.672,1,1,7.08
5,4,982.322,4,982.322,1,3,0,230.7,1,12.6939,1,1,9.672,1,1,6.372
6,4,972.273,4,972.273,1,0,33,230.584,1,14.7245,1,1,12.0048,1,1,6.372
7,4,972.273,4,980.071,1,3,9,230.469,1,14.152,1,1,12.0048,1,1,6.6348
8,4,972.273,4,979.805,3,3,13,230.354,1,14.152,1,2.2,12.0048,1,1,7.27132
9,4,972.273,4,1043.73,1,0,9,230.239,1,13.6368,1,2.2,11.7043,1,1,7.27132
10,4,972.273,4,1043.73,3,0,0,230.124,1,13.6368,1,1.98,10.5339,1,1,7.27132
11,4,972.273,4,1043.73,3,0,0,230.009,1,13.6368,1,1.782,9.4805,1,1,7.27132
12,4,972.273,4,1039.13,1,3,13,229.894,1,13.5732,1,1.782,9.4805,1,1,7.84419
13,4,972.273,4,988.268,1,0,13,229.779,1,13.5158,1,1.782,9.83245,1,1,7.84419
14,4,972.273,4,974.203,3,0,13,229.664,1,13.5158,1,2.9038,10.1492,1,1,7.84419
15,4,936.947,4,936.947,1,3,33,229.549,1,15.4643,1,2.9038,10.1492,1,1,10.3598
16,4,936.947,4,995.768,1,3,9,229.434,1,14.8178,1,2.9038,10.1492,1,1,10.2238
17,4,936.947,4,958.664,0,2,13,229.319,2.2,14.8178,1,2.9038,10.1492,1,2.2,10.2238
18,4,936.947,4,939.367,3,3,13,229.205,2.2,14.8178,1,3.91342,10.1492,1,2.2,10.5014
19,4,936.947,4,954.786,1,0,9,229.09,2.2,14.2361,1,3.91342,10.0343,1,2.2,10.5014
20,4,936.947,4,953.252,1,3,13,228.976,2.2,14.1124,1,3.91342,10.0343,1,2.2,10.7513
21,4,936.947,4,952.012,1,0,13,228.861,2.2,14.0012,1,3.91342,10.3309,1,2.2,10.7513
22,3,901.645,3,901.645,1,0,33,228.747,2.2,15.9011,1,3.91342,12.5978,1,2.2,10.7513
23,3,879.823,3,879.823,1,3,33,228.632,2.2,17.611,1,3.91342,12.5978,1,2.2,12.9761
24,3,879.823,3,901.645,1,1,9,228.518,2.2,16.7499,1,3.91342,12.5978,1.8,2.2,12.9761
25,3,879.823,3,879.823,1,0,13,228.404,2.2,16.3749,1,3.91342,12.638,1.8,2.2,12.9761
26,3,879.823,3,881.994,0,0,9,228.29,2.88,16.3749,1,3.91342,12.2742,1.8,2.2,12.9761
27,3,879.823,3,881.994,1,0,0,228.175,2.88,14.7374,1,3.91342,11.0468,1.8,2.2,12.9761
28,3,878.417,3,878.417,3,1,33,228.061,2.88,14.7374,1,6.82208,11.0468,4.92,2.2,12.9761
29,3,878.417,3,878.417,1,0,0,227.947,2.88,13.2637,1,6.82208,9.9421,4.92,2.2,12.9761
30,3,878.417,3,881.889,1,2,9,227.833,2.88,12.8373,1,6.82208,9.9421,4.92,2.88,12.9761
