iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,6,1098.65,6,1098.65,0,3,33,165.222,4.2,1,1,1,1,1,1,4.2
1,5,1002.32,5,1002.32,1,2,33,165.139,4.2,4.2,1,1,1,1,4.2,4.2
2,4,1060.81,4,1060.81,1,0,33,165.056,4.2,7.08,1,1,4.2,1,4.2,4.2
3,4,921.428,4,921.428,1,2,33,164.974,4.2,9.672,1,1,4.2,1,7.08,4.2
4,4,845.192,4,845.192,2,0,33,164.891,4.2,9.672,4.2,1,7.08,1,7.08,4.2
5,4,798.351,4,798.351,1,2,33,164.809,4.2,12.0048,4.2,1,7.08,1,9.672,4.2
6,4,798.351,4,798.351,1,3,0,164.727,4.2,10.8043,4.2,1,7.08,1,9.672,3.78
7,4,768.07,4,768.07,0,0,33,164.644,7.08,10.8043,4.2,1,9.672,1,9.672,3.78
8,4,768.07,4,774.732,3,2,9,164.562,7.08,10.8043,4.2,1.8,9.672,1,9.6048,3.78
9,4,768.07,4,880.694,2,0,9,164.48,7.08,10.8043,4.68,1.8,9.6048,1,9.6048,3.78
10,4,768.07,4,827.935,3,2,13,164.397,7.08,10.8043,4.68,2.92,9.6048,1,9.94432,3.78
11,4,768.07,4,860.154,1,2,9,164.315,7.08,10.6239,4.68,2.92,9.6048,1,9.84989,3.78
12,4,768.07,4,860.154,1,3,0,164.233,7.08,9.5615,4.68,2.92,9.6048,1,9.84989,3.402
13,4,768.07,4,860.154,1,3,0,164.151,7.08,8.60535,4.68,2.92,9.6048,1,9.84989,3.0618
14,4,768.07,4,817.144,1,2,13,164.069,7.08,9.04481,4.68,2.92,9.6048,1,10.1649,3.0618
15,4,768.07,4,919.388,0,1,9,163.987,7.272,9.04481,4.68,2.92,9.6048,1.8,10.1649,3.0618
16,4,768.07,4,802.957,0,2,13,163.905,7.8448,9.04481,4.68,2.92,9.6048,1.8,10.4484,3.0618
17,4,740.728,4,740.728,0,2,33,163.823,10.3603,9.04481,4.68,2.92,9.6048,1.8,12.7036,3.0618
18,4,740.728,4,753.567,0,1,9,163.741,10.2243,9.04481,4.68,2.92,9.6048,2.52,12.7036,3.0618
19,3,668.4,3,668.4,2,2,33,163.659,10.2243,9.04481,7.512,2.92,9.6048,2.52,14.7332,3.0618
20,3,664.484,3,664.484,0,2,33,163.577,12.5019,9.04481,7.512,2.92,9.6048,2.52,16.5599,3.0618
21,3,664.484,3,695.227,1,1,9,163.495,12.5019,9.04033,7.512,2.92,9.6048,3.168,16.5599,3.0618
22,3,664.484,3,675.423,0,2,13,163.414,12.5517,9.04033,7.512,2.92,9.6048,3.168,16.2039,3.0618
23,3,659.279,3,659.279,0,2,33,163.332,14.5965,9.04033,7.512,2.92,9.6048,3.168,17.8835,3.0618
24,3,659.279,3,659.279,1,0,0,163.25,14.5965,8.1363,7.512,2.92,8.64432,3.168,17.8835,3.0618
25,3,659.279,3,666.629,0,0,9,163.169,14.0369,8.1363,7.512,2.92,8.67989,3.168,17.8835,3.0618
26,3,659.279,3,666.629,1,2,0,163.087,14.0369,7.32267,7.512,2.92,8.67989,3.168,16.0952,3.0618
27,3,648.945,3,648.945,2,2,33,163.006,14.0369,7.32267,10.0608,2.92,8.67989,3.168,17.7856,3.0618
