iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,21,1789.65,21,1789.65,0,3,33,269.884,4.2,1,1,1,1,1,1,4.2
1,19,1614.48,19,1614.48,0,3,33,269.749,7.08,1,1,1,1,1,1,7.08
2,19,1573.78,19,1573.78,0,1,33,269.614,9.672,1,1,1,1,4.2,1,7.08
3,17,1564.16,17,1564.16,1,3,33,269.479,9.672,4.2,1,1,1,4.2,1,9.672
4,17,1562.14,17,1562.14,0,1,33,269.345,12.0048,4.2,1,1,1,7.08,1,9.672
5,14,1682.23,14,1682.23,1,1,33,269.21,12.0048,7.08,1,1,1,9.672,1,9.672
6,14,1609.25,14,1609.25,0,3,33,269.075,14.1043,7.08,1,1,1,9.672,1,12.0048
7,13,1527.58,13,1527.58,1,1,33,268.941,14.1043,9.672,1,1,1,12.0048,1,12.0048
8,13,1420.05,13,1420.05,3,1,33,268.806,14.1043,9.672,1,4.2,1,14.1043,1,12.0048
9,13,1420.05,13,1566.16,1,2,9,268.672,14.1043,9.6048,1,4.2,1,14.1043,1.8,12.0048
10,12,1592.85,12,1592.85,1,2,33,268.538,14.1043,11.9443,1,4.2,1,14.1043,4.92,12.0048
11,12,1592.85,12,1592.85,0,1,0,268.403,12.6939,11.9443,1,4.2,1,12.6939,4.92,12.0048
12,12,1592.85,12,1592.85,1,1,0,268.269,12.6939,10.7499,1,4.2,1,11.4245,4.92,12.0048
13,12,1592.85,12,1592.85,1,3,0,268.135,12.6939,9.6749,1,4.2,1,11.4245,4.92,10.8043
14,12,1592.85,12,1592.85,1,2,0,268.001,12.6939,8.70741,1,4.2,1,11.4245,4.428,10.8043
15,12,1592.85,12,1592.85,0,3,0,267.867,11.4245,8.70741,1,4.2,1,11.4245,4.428,9.72389
16,12,1553.35,12,1553.35,1,3,33,267.733,11.4245,11.1367,1,4.2,1,11.4245,4.428,12.0515
17,12,1553.35,12,1553.35,0,1,0,267.599,10.282,11.1367,1,4.2,1,10.282,4.428,12.0515
18,12,1553.35,12,1553.35,1,3,0,267.465,10.282,10.023,1,4.2,1,10.282,4.428,10.8463
19,12,1553.35,12,1553.35,2,3,0,267.332,10.282,10.023,0.9,4.2,1,10.282,4.428,9.76171
20,12,1553.35,12,1561.37,1,3,9,267.198,10.282,9.9207,0.9,4.2,1,10.282,4.428,9.68554
21,12,1553.35,12,1648.79,1,1,9,267.064,10.282,9.82863,0.9,4.2,1,10.1538,4.428,9.68554
