iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,17,2049.08,17,2049.08,3,1,33,303.458,1,1,1,4.2,1,4.2,1,1
1,17,1346.31,17,1346.31,2,1,33,303.306,1,1,4.2,4.2,1,7.08,1,1
2,16,1211.39,16,1211.39,2,1,33,303.154,1,1,7.08,4.2,1,9.672,1,1
3,14,1116.11,14,1116.11,3,1,33,303.003,1,1,7.08,7.08,1,12.0048,1,1
4,14,1116.11,14,1116.11,3,3,13,302.851,1,1,7.08,7.672,1,12.0048,1,2.2
5,14,1116.11,14,1119.75,2,1,9,302.7,1,1,7.272,7.672,1,11.7043,1,2.2
6,14,1089.79,14,1089.79,2,3,33,302.548,1,1,9.8448,7.672,1,11.7043,1,5.28
7,14,1085.15,14,1085.15,2,3,33,302.397,1,1,12.1603,7.672,1,11.7043,1,8.052
8,13,1058.94,13,1058.94,2,3,33,302.246,1,1,14.2443,7.672,1,11.7043,1,10.5468
9,12,1083.23,12,1083.23,2,3,33,302.095,1,1,16.1199,7.672,1,11.7043,1,12.7921
10,11,980.259,11,980.259,2,3,33,301.944,1,1,17.8079,7.672,1,11.7043,1,14.8129
11,11,980.259,11,980.259,2,3,0,301.793,1,1,16.0271,7.672,1,11.7043,1,13.3316
12,11,980.259,11,1004.14,2,1,9,301.642,1,1,15.3244,7.672,1,11.4339,1,13.3316
13,11,980.259,11,1002.01,0,1,13,301.491,2.2,1,15.3244,7.672,1,11.5905,1,13.3316
14,11,980.259,11,1000.91,3,1,13,301.34,2.2,1,15.3244,8.2048,1,11.7314,1,13.3316
15,11,980.259,11,1022.55,3,1,9,301.19,2.2,1,15.3244,8.28432,1,11.4583,1,13.3316
16,11,980.259,11,995.396,2,3,13,301.039,2.2,1,15.0919,8.28432,1,11.4583,1,13.2985
17,11,980.259,11,995.396,2,3,0,300.888,2.2,1,13.5827,8.28432,1,11.4583,1,11.9686
18,11,980.259,11,984.421,2,1,13,300.738,2.2,1,13.5245,8.28432,1,11.6125,1,11.9686
19,11,980.259,11,984.421,2,1,0,300.588,2.2,1,12.172,8.28432,1,10.4512,1,11.9686
20,11,980.259,11,984.421,1,3,0,300.437,2.2,0.9,12.172,8.28432,1,10.4512,1,10.7717
21,11,980.259,11,984.421,2,3,0,300.287,2.2,0.9,10.9548,8.28432,1,10.4512,1,9.69457
22,11,980.259,11,984.421,0,3,0,300.137,1.98,0.9,10.9548,8.28432,1,10.4512,1,8.72512
23,11,980.259,11,1017.09,3,1,9,299.987,1.98,0.9,10.9548,8.35589,1,10.3061,1,8.72512
24,11,980.259,11,1017.09,3,1,9,299.837,1.98,0.9,10.9548,8.4203,1,10.1755,1,8.72512
25,11,977.283,11,977.283,0,3,33,299.687,5.082,0.9,10.9548,8.4203,1,10.1755,1,11.1526
26,11,977.283,11,977.283,3,3,13,299.537,5.082,0.9,10.9548,8.87827,1,10.1755,1,11.3373
