iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1401.13,12,1401.13,1,0,33,239.025,1,4.2,1,1,4.2,1,1,1
1,12,1401.13,12,1580.54,1,0,9,238.906,1,4.68,1,1,4.68,1,1,1
2,12,1401.13,12,1491.32,0,0,13,238.787,2.2,4.68,1,1,5.512,1,1,1
3,11,1471.82,11,1471.82,0,3,33,238.667,5.28,4.68,1,1,5.512,1,1,4.2
4,11,1471.82,11,1471.82,1,3,0,238.548,5.28,4.212,1,1,5.512,1,1,3.78
5,11,1444.24,11,1444.24,0,3,33,238.429,8.052,4.212,1,1,5.512,1,1,6.702
6,11,1321.55,11,1321.55,0,0,33,238.309,10.5468,4.212,1,1,8.2608,1,1,6.702
7,11,1319.34,11,1319.34,0,2,33,238.19,12.7921,4.212,1,1,8.2608,1,4.2,6.702
8,11,1207.51,11,1207.51,2,2,33,238.071,12.7921,4.212,4.2,1,8.2608,1,7.08,6.702
9,11,1207.51,11,1210,0,2,9,237.952,12.4129,4.212,4.2,1,8.2608,1,7.272,6.702
10,11,1207.51,11,1210,0,0,0,237.833,11.1716,4.212,4.2,1,7.43472,1,7.272,6.702
11,11,1207.51,11,1210,0,3,0,237.714,10.0545,4.212,4.2,1,7.43472,1,7.272,6.0318
12,11,1207.51,11,1210,0,3,0,237.595,9.04901,4.212,4.2,1,7.43472,1,7.272,5.42862
13,11,1207.51,11,1248.71,0,3,9,237.476,9.04411,4.212,4.2,1,7.43472,1,7.272,5.78576
14,11,1207.51,11,1241.94,0,2,13,237.358,9.4397,4.212,4.2,1,7.43472,1,7.8448,5.78576
15,11,1207.51,11,1241.94,2,2,0,237.239,9.4397,4.212,3.78,1,7.43472,1,7.06032,5.78576
16,11,1207.51,11,1432.3,1,0,9,237.12,9.4397,4.6908,3.78,1,7.59125,1,7.06032,5.78576
17,11,1207.51,11,1391.18,3,0,13,237.002,9.4397,4.6908,3.78,2.2,8.13212,1,7.06032,5.78576
18,11,1207.51,11,1391.18,0,0,0,236.883,8.49573,4.6908,3.78,2.2,7.31891,1,7.06032,5.78576
19,11,1207.51,11,1363.47,0,3,13,236.765,8.94616,4.6908,3.78,2.2,7.31891,1,7.06032,6.50718
20,11,1207.51,11,1428.92,1,0,9,236.647,8.94616,5.12172,3.78,2.2,7.48702,1,7.06032,6.50718
21,11,1207.51,11,1321.47,2,0,13,236.528,8.94616,5.12172,4.702,2.2,8.03832,1,7.06032,6.50718
22,11,1207.51,11,1321.47,0,3,0,236.41,8.05154,5.12172,4.702,2.2,8.03832,1,7.06032,5.85646
23,11,1207.51,11,1321.13,3,2,13,236.292,8.05154,5.12172,4.702,3.28,8.03832,1,7.65429,5.85646
24,11,1207.51,11,1321.13,2,0,0,236.174,8.05154,5.12172,4.2318,3.28,7.23449,1,7.65429,5.85646
25,11,1207.51,11,1313.61,0,2,13,236.056,8.54639,5.12172,4.2318,3.28,7.23449,1,8.18886,5.85646
26,11,1207.51,11,1246.22,3,2,13,235.938,8.54639,5.12172,4.2318,4.252,7.23449,1,8.66997,5.85646
27,11,1207.51,11,1241.69,1,2,13,235.82,8.54639,5.90955,4.2318,4.252,7.23449,1,9.10298,5.85646
28,11,1207.51,11,1240.08,0,3,13,235.702,8.99175,5.90955,4.2318,4.252,7.23449,1,9.10298,6.57082
29,11,1207.51,11,1240.08,3,3,0,235.584,8.99175,5.90955,4.2318,3.8268,7.23449,1,9.10298,5.91374
30,11,1207.51,11,1240.08,0,3,0,235.466,8.09257,5.90955,4.2318,3.8268,7.23449,1,9.10298,5.32236
31,11,1193.27,11,1193.27,0,2,33,235.348,10.5833,5.90955,4.2318,3.8268,7.23449,1,11.4927,5.32236
32,11,1193.27,11,1242.89,0,0,9,235.231,10.425,5.90955,4.2318,3.8268,7.41104,1,11.4927,5.32236
33,11,1193.27,11,1211.88,3,2,13,235.113,10.425,5.90955,4.2318,4.74412,7.41104,1,11.6434,5.32236
34,10,1385.93,10,1385.93,1,3,33,234.995,10.425,8.61859,4.2318,4.74412,7.41104,1,11.6434,8.09013
35,10,1385.93,10,1423.92,1,3,9,234.878,10.425,8.65673,4.2318,4.74412,7.41104,1,11.6434,8.18111
36,10,1385.93,10,1419.62,1,0,13,234.76,10.425,9.09106,4.2318,4.74412,7.96993,1,11.6434,8.18111
37,10,1385.93,10,1419.62,1,2,0,234.643,10.425,8.18195,4.2318,4.74412,7.96993,1,10.4791,8.18111
38,10,1384.04,10,1384.04,0,2,33,234.526,12.6825,8.18195,4.2318,4.74412,7.96993,1,12.7312,8.18111
39,10,1384.04,10,1384.04,0,3,0,234.408,11.4142,8.18195,4.2318,4.74412,7.96993,1,12.7312,7.363
40,10,1384.04,10,1388.04,0,3,9,234.291,11.1728,8.18195,4.2318,4.74412,7.96993,1,12.7312,7.5267
41,10,1382.05,10,1382.05,3,2,33,234.174,11.1728,8.18195,4.2318,7.56971,7.96993,1,14.758,7.5267
42,10,1374.97,10,1374.97,1,2,33,234.057,11.1728,10.6638,4.2318,7.56971,7.96993,1,16.5822,7.5267
43,10,1374.97,10,1374.97,0,0,0,233.94,10.0555,10.6638,4.2318,7.56971,7.17294,1,16.5822,7.5267
44,10,1290.51,10,1290.51,3,2,33,233.823,10.0555,10.6638,4.2318,10.1127,7.17294,1,18.224,7.5267
45,10,1290.51,10,1303.24,1,0,9,233.706,10.0555,10.4974,4.2318,10.1127,7.35565,1,18.224,7.5267
46,10,1135.67,10,1135.67,2,2,33,233.589,10.0555,10.4974,7.10862,10.1127,7.35565,1,19.7016,7.5267
47,10,1135.67,10,1177.19,1,0,9,233.473,10.0555,10.3476,7.10862,10.1127,7.52008,1,19.7016,7.5267
48,10,1135.67,10,1252.31,1,3,9,233.356,10.0555,10.2129,7.10862,10.1127,7.52008,1,19.7016,7.67403
