iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,35,2418.17,35,2418.17,0,0,33,378.454,4.2,1,1,1,4.2,1,1,1
1,29,2207.01,29,2207.01,0,0,33,378.265,7.08,1,1,1,7.08,1,1,1
2,26,2139.12,26,2139.12,0,0,33,378.076,9.672,1,1,1,9.672,1,1,1
3,24,2024.23,24,2024.23,0,0,33,377.887,12.0048,1,1,1,12.0048,1,1,1
4,24,2024.23,24,2024.23,0,0,0,377.698,10.8043,1,1,1,10.8043,1,1,1
5,23,2043.31,23,2043.31,1,0,33,377.509,10.8043,4.2,1,1,13.0239,1,1,1
6,23,2043.31,23,2043.31,0,0,0,377.32,9.72389,4.2,1,1,11.7215,1,1,1
7,23,2043.31,23,2043.31,0,0,0,377.132,8.7515,4.2,1,1,10.5493,1,1,1
8,22,2070.46,22,2070.46,1,0,33,376.943,8.7515,7.08,1,1,12.7944,1,1,1
9,21,2076.76,21,2076.76,1,0,33,376.755,8.7515,9.672,1,1,14.815,1,1,1
10,21,2076.76,21,2128.6,1,0,9,376.566,8.7515,9.6048,1,1,14.2335,1,1,1
11,21,2076.76,21,2128.6,1,0,0,376.378,8.7515,8.64432,1,1,12.8101,1,1,1
12,21,2076.76,21,2128.6,2,0,0,376.19,8.7515,8.64432,0.9,1,11.5291,1,1,1
13,21,2076.76,21,2128.6,0,0,0,376.002,7.87635,8.64432,0.9,1,10.3762,1,1,1
14,21,2076.76,21,2128.6,0,0,0,375.814,7.08871,8.64432,0.9,1,9.33858,1,1,1
15,21,2076.76,21,2128.6,0,1,0,375.626,6.37984,8.64432,0.9,1,9.33858,0.9,1,1
16,21,2076.76,21,2128.6,2,0,0,375.438,6.37984,8.64432,0.81,1,8.40473,0.9,1,1
17,21,2072.5,21,2072.5,1,3,33,375.25,6.37984,11.0799,0.81,1,8.40473,0.9,1,4.2
18,21,2072.5,21,2072.5,3,2,0,375.063,6.37984,11.0799,0.81,0.9,8.40473,0.9,0.9,4.2
19,21,2072.5,21,2072.5,3,3,0,374.875,6.37984,11.0799,0.81,0.81,8.40473,0.9,0.9,3.78
20,21,2072.5,21,2072.5,1,0,0,374.688,6.37984,9.9719,0.81,0.81,7.56425,0.9,0.9,3.78
21,21,2072.5,21,2072.5,0,3,0,374.5,5.74186,9.9719,0.81,0.81,7.56425,0.9,0.9,3.402
22,21,2072.5,21,2114.18,1,0,9,374.313,5.74186,9.87471,0.81,0.81,7.70783,0.9,0.9,3.402
23,21,2037.49,21,2037.49,1,0,33,374.126,5.74186,12.1872,0.81,0.81,10.237,0.9,0.9,3.402
24,21,2037.49,21,2037.49,1,0,0,373.939,5.74186,10.9685,0.81,0.81,9.21334,0.9,0.9,3.402
25,21,2037.49,21,2091.46,1,0,9,373.752,5.74186,10.7717,0.81,0.81,9.19201,0.9,0.9,3.402
26,21,2037.49,21,2089.15,1,3,13,373.565,5.74186,10.9945,0.81,0.81,9.19201,0.9,0.9,4.3618
27,21,2037.49,21,2088.74,0,3,13,373.378,6.46767,10.9945,0.81,0.81,9.19201,0.9,0.9,5.22562
28,21,2037.49,21,2098.41,1,0,9,373.191,6.46767,10.795,0.81,0.81,9.17281,0.9,0.9,5.22562
29,21,2037.49,21,2142.98,1,0,9,373.005,6.46767,10.6155,0.81,0.81,9.15552,0.9,0.9,5.22562
30,21,2037.49,21,2040.24,0,2,13,372.818,7.12091,10.6155,0.81,0.81,9.15552,0.9,2.11,5.22562
31,21,2037.18,21,2037.18,0,2,33,372.632,9.70881,10.6155,0.81,0.81,9.15552,0.9,5.199,5.22562
32,21,2037.18,21,2037.18,1,0,0,372.446,9.70881,9.55399,0.81,0.81,8.23997,0.9,5.199,5.22562
33,21,2037.18,21,2070.81,1,0,9,372.259,9.70881,9.49859,0.81,0.81,8.31598,0.9,5.199,5.22562
34,21,2037.18,21,2070.81,2,1,0,372.073,9.70881,9.49859,0.729,0.81,8.31598,0.81,5.199,5.22562
35,21,2037.18,21,2145.72,1,2,9,371.887,9.70881,9.44873,0.729,0.81,8.31598,0.81,5.5791,5.22562
36,21,2037.18,21,2146.58,1,2,9,371.701,9.70881,9.40386,0.729,0.81,8.31598,0.81,5.92119,5.22562
37,21,2037.18,21,2130.83,0,2,13,371.515,10.0379,9.40386,0.729,0.81,8.31598,0.81,6.62907,5.22562
38,21,2037.18,21,2094.09,0,2,13,371.33,10.3341,9.40386,0.729,0.81,8.31598,0.81,7.26616,5.22562
39,21,2037.18,21,2075.73,1,3,13,371.144,10.3341,9.76347,0.729,0.81,8.31598,0.81,7.26616,6.00306
