iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,5,921.757,5,921.757,1,3,33,165.222,1,4.2,1,1,1,1,1,4.2
1,4,889.44,4,889.44,1,1,33,165.139,1,7.08,1,1,1,4.2,1,4.2
2,4,889.44,4,923.028,1,3,9,165.056,1,7.272,1,1,1,4.2,1,4.68
3,4,889.44,4,923.028,1,3,0,164.974,1,6.5448,1,1,1,4.2,1,4.212
4,4,889.44,4,921.212,1,3,13,164.891,1,7.19032,1,1,1,4.2,1,5.0908
5,4,889.44,4,1028.61,1,1,9,164.809,1,7.37129,1,1,1,4.68,1,5.0908
6,4,889.44,4,1046,0,1,9,164.727,1.8,7.37129,1,1,1,5.112,1,5.0908
7,4,889.44,4,1033.95,1,3,13,164.644,1.8,7.93416,1,1,1,5.112,1,5.88172
8,4,889.44,4,1033.95,1,3,0,164.562,1.8,7.14074,1,1,1,5.112,1,5.29355
9,4,887.042,4,887.042,2,1,33,164.48,1.8,7.14074,4.2,1,1,7.9008,1,5.29355
10,4,770.42,4,770.42,2,3,33,164.397,1.8,7.14074,7.08,1,1,7.9008,1,8.06419
11,4,768.254,4,768.254,3,1,33,164.315,1.8,7.14074,7.08,4.2,1,10.4107,1,8.06419
12,4,763.662,4,763.662,3,3,33,164.233,1.8,7.14074,7.08,7.08,1,10.4107,1,10.5578
13,4,731.774,4,731.774,2,3,33,164.151,1.8,7.14074,9.672,7.08,1,10.4107,1,12.802
14,4,730.199,4,730.199,3,3,33,164.069,1.8,7.14074,9.672,9.672,1,10.4107,1,14.8218
15,4,728.033,4,728.033,2,1,33,163.987,1.8,7.14074,12.0048,9.672,1,12.6696,1,14.8218
16,4,728.033,4,728.033,1,1,0,163.905,1.8,6.42667,12.0048,9.672,1,11.4027,1,14.8218
17,4,726.397,4,726.397,3,1,33,163.823,1.8,6.42667,12.0048,12.0048,1,13.5624,1,14.8218
18,4,666.853,4,666.853,3,3,33,163.741,1.8,6.42667,12.0048,14.1043,1,13.5624,1,16.6396
19,3,671.353,3,671.353,1,3,33,163.659,1.8,9.084,12.0048,14.1043,1,13.5624,1,18.2757
20,3,671.353,3,693.69,1,1,9,163.577,1.8,9.0756,12.0048,14.1043,1,13.1062,1,18.2757
21,3,671.353,3,681.818,3,3,13,163.495,1.8,9.0756,12.0048,13.9939,1,13.1062,1,17.7481
22,3,671.353,3,694.702,1,1,9,163.414,1.8,9.06804,12.0048,13.9939,1,12.6956,1,17.7481
23,3,671.353,3,694.702,3,3,0,163.332,1.8,9.06804,12.0048,12.5945,1,12.6956,1,15.9733
24,3,671.353,3,694.702,3,3,0,163.25,1.8,9.06804,12.0048,11.335,1,12.6956,1,14.376
25,3,671.353,3,694.702,1,1,9,163.169,1.8,9.06124,12.0048,11.335,1,12.326,1,14.376
26,3,671.353,3,694.702,1,1,9,163.087,1.8,9.05511,12.0048,11.335,1,11.9934,1,14.376
27,3,671.353,3,679.028,1,1,13,163.006,1.8,9.4496,12.0048,11.335,1,12.0941,1,14.376
28,3,671.353,3,679.028,1,3,0,162.924,1.8,8.50464,12.0048,11.335,1,12.0941,1,12.9384
29,3,671.353,3,679.028,3,1,9,162.843,1.8,8.50464,12.0048,11.1015,1,11.7847,1,12.9384
