iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,14,1756.35,14,1756.35,3,2,10,130.78,0.5
1,14,1733.34,14,1733.34,3,2,10,130.754,0.49975
2,14,1684.44,14,1684.44,3,2,10,130.728,0.4995
3,14,1652.77,14,1652.77,3,3,10,130.701,0.49925
4,14,1639.03,14,1639.03,3,2,10,130.675,0.499001
5,14,1608.64,14,1608.64,3,2,10,130.649,0.498751
6,14,1583.94,14,1583.94,0,3,10,130.623,0.498502
7,14,1583.05,14,1583.05,3,2,10,130.597,0.498253
8,14,1439.59,14,1439.59,2,1,10,130.571,0.498003
9,14,1428.81,14,1428.81,3,1,10,130.545,0.497754
10,14,1417.79,14,1417.79,3,2,10,130.519,0.497506
11,13,1375.93,13,1375.93,0,3,20,130.492,0.497257
12,13,1358.43,13,1358.43,3,2,10,130.466,0.497008
13,13,1351.52,13,1351.52,3,2,10,130.44,0.49676
14,13,1333.65,13,1333.65,3,2,10,130.414,0.496511
15,13,1333.61,13,1333.61,3,2,10,130.388,0.496263
16,13,1318.71,13,1318.71,3,2,10,130.362,0.496015
17,13,1296.85,13,1296.85,4,0,10,130.336,0.495767
18,12,1231.47,12,1231.47,0,1,20,130.31,0.495519
19,11,1220.19,11,1220.19,3,2,20,130.284,0.495271
20,10,1165.62,10,1165.62,2,2,20,130.258,0.495024
21,10,1165.62,10,1165.62,4,2,5,130.232,0.494776
22,10,1160.7,10,1160.7,3,2,10,130.206,0.494529
23,10,1157.96,10,1157.96,3,2,10,130.18,0.494282
24,10,1157.91,10,1157.91,3,2,10,130.154,0.494034
25,10,1157.91,10,1157.91,3,2,5,130.128,0.493787
26,10,1157.91,10,1157.91,3,2,5,130.102,0.49354
27,10,1157.13,10,1157.13,4,2,10,130.076,0.493294
28,10,1157.13,10,1157.13,0,2,5,130.049,0.493047
29,10,1157.13,10,1165.67,3,0,2,130.023,0.492801
30,10,1157.13,10,1192.53,2,3,2,129.997,0.492554
31,8,1264.88,8,1264.88,1,1,20,129.971,0.492308
32,8,1262.52,8,1262.52,3,2,10,129.945,0.492062
33,8,1262.28,8,1262.28,3,2,10,129.919,0.491816
34,8,1258.4,8,1258.4,3,1,10,129.894,0.49157
35,8,1252,8,1252,3,2,10,129.868,0.491324
36,8,1252,8,1252,3,2,5,129.842,0.491078
37,8,1252,8,1252,3,2,5,129.816,0.490833
38,8,1238.47,8,1238.47,0,2,10,129.79,0.490587
39,8,1232.24,8,1232.24,3,2,10,129.764,0.490342
40,8,1232.24,8,1232.24,3,2,5,129.738,0.490097
41,8,1232.24,8,1232.24,3,2,5,129.712,0.489852
42,8,1231.34,8,1231.34,3,2,10,129.686,0.489607
43,8,1214.7,8,1214.7,2,3,10,129.66,0.489362
44,8,1214.7,8,1214.7,0,1,5,129.634,0.489117
45,8,1203.52,8,1203.52,3,2,10,129.608,0.488873
46,7,1215.8,7,1215.8,1,2,20,129.582,0.488628
47,7,1215.8,7,1215.8,3,2,5,129.556,0.488384
48,7,1212.29,7,1212.29,4,1,10,129.53,0.48814
49,7,1212.29,7,1212.29,3,2,5,129.504,0.487896
50,7,1212.1,7,1212.1,3,2,10,129.478,0.487652
51,7,1212.1,7,1212.1,3,2,5,129.453,0.487408
52,7,1212.1,7,1212.1,0,0,5,129.427,0.487164
53,6,1259.83,6,1259.83,1,3,20,129.401,0.486921
54,5,1382.8,5,1382.8,1,0,20,129.375,0.486677
55,5,1382.8,5,1382.8,3,2,5,129.349,0.486434
